2611,12,0,"Crude Flint",1,0,-1,1,0,0,0,0
2612,4,1,"Plain Robe",1,20,-1,8,3,0,0,0
2613,4,1,"Double-stitched Robes",1,20,-1,13,8,0,0,0
2614,4,1,"Robe of Apprenticeship",1,20,-1,17,12,0,0,0
2615,4,1,"Chromatic Robe",1,20,-1,29,24,0,0,0
2616,4,1,"Shimmering Silk Robes",1,20,-1,23,18,0,0,0
2617,4,1,"Burning Robes",1,20,-1,37,32,0,0,0
2618,4,1,"Silver Dress Robes",1,20,-1,50,45,0,0,0
2619,12,0,"Grelin's Report",1,0,-1,1,0,0,0,1
2620,4,1,"Augural Shroud",2,1,-1,39,34,0,0,0
2621,4,1,"Cowl of Necromancy",2,1,-1,36,31,0,0,0
2622,4,1,"Nimar's Tribal Headdress",2,1,-1,37,32,0,0,0
2623,4,1,"Holy Diadem",2,1,-1,41,36,0,0,0
2624,4,1,"Thinking Cap",2,1,-1,42,37,0,0,0
2625,12,0,"Menethil Statuette",1,0,-1,1,0,0,0,1
2628,12,0,"Senir's Report",1,0,-1,1,0,0,0,1
2629,13,0,"Intrepid Strongbox Key",1,0,-1,1,0,0,0,1
2632,2,15,"Curved Dagger",2,13,-1,14,9,0,0,0
2633,0,0,"Jungle Remedy",1,0,-1,32,22,0,0,0
2634,12,0,"Venom Fern Extract",1,0,-1,1,0,0,0,0
2635,4,3,"Loose Chain Belt",0,6,-1,8,3,0,0,0
2636,12,0,"Carved Stone Idol",1,0,-1,1,0,0,0,0
2637,12,0,"Ironband's Progress Report",1,0,-1,1,0,0,0,1
2639,12,0,"Merrin's Letter",1,0,-1,1,0,0,0,1
2640,12,0,"Miners' Gear",1,0,-1,1,0,0,0,0
2642,4,3,"Loose Chain Boots",0,8,-1,9,4,0,0,0
2643,4,3,"Loose Chain Bracers",0,9,-1,10,5,0,0,0
2644,4,1,"Loose Chain Cloak",0,16,-1,6,1,0,0,0
2645,4,3,"Loose Chain Gloves",0,10,-1,7,2,0,0,0
2646,4,3,"Loose Chain Pants",0,7,-1,8,3,0,0,0
2648,4,3,"Loose Chain Vest",0,5,-1,10,5,0,0,0
2649,4,3,"Flimsy Chain Belt",0,6,-1,2,1,0,0,0
2650,4,3,"Flimsy Chain Boots",0,8,-1,3,1,0,0,0
2651,4,3,"Flimsy Chain Bracers",0,9,-1,4,1,0,0,0
2652,4,1,"Flimsy Chain Cloak",0,16,-1,5,1,0,0,0
2653,4,3,"Flimsy Chain Gloves",0,10,-1,4,1,0,0,0
2654,4,3,"Flimsy Chain Pants",0,7,-1,2,1,0,0,0
2656,4,3,"Flimsy Chain Vest",0,5,-1,5,1,0,0,0
2657,1,0,"Red Leather Bag",1,18,-1,15,0,0,0,0
2658,12,0,"Ados Fragment",1,0,-1,1,0,0,0,1
2659,12,0,"Modr Fragment",1,0,-1,1,0,0,0,1
2660,12,0,"Golm Fragment",1,0,-1,1,0,0,0,1
2661,12,0,"Neru Fragment",1,0,-1,1,0,0,0,1
2662,11,2,"Ribbly's Quiver",2,18,-1,55,50,0,0,1
2663,11,3,"Ribbly's Bandolier",2,18,2047,55,50,0,0,1
2665,5,0,"Stormwind Seasoning Herbs",1,0,-1,1,0,0,0,0
2666,12,0,"Barrel of Thunder Ale",1,0,-1,1,0,0,0,1
2667,12,0,"MacGrann's Dried Meats",1,0,2047,1,0,0,0,1
2671,12,0,"Wendigo Mane",1,0,-1,1,0,0,0,0
2672,7,0,"Stringy Wolf Meat",1,0,-1,5,0,0,0,0
2673,7,0,"Coyote Meat",1,0,-1,10,0,0,0,0
2674,7,0,"Crawler Meat",1,0,-1,13,0,0,0,0
2675,7,0,"Crawler Claw",1,0,-1,13,0,0,0,0
2676,12,0,Shimmerweed,1,0,-1,1,0,0,0,0
2677,7,0,"Boar Ribs",1,0,-1,14,0,0,0,0
2678,7,0,"Mild Spices",1,0,-1,5,0,0,0,0
2679,0,0,"Charred Wolf Meat",1,0,-1,5,1,0,0,0
2680,0,0,"Spiced Wolf Meat",1,0,-1,7,1,0,0,0
2681,0,0,"Roasted Boar Meat",1,0,-1,7,1,0,0,0
2682,0,0,"Cooked Crab Claw",1,0,-1,15,5,0,0,0
2683,0,0,"Crab Cake",1,0,-1,15,5,0,0,0
2684,0,0,"Coyote Steak",1,0,-1,15,5,0,0,0
2685,0,0,"Succulent Pork Ribs",1,0,-1,20,10,0,0,0
2686,0,3,"Thunder Ale",1,0,-1,1,1,0,0,0
2687,0,0,"Dry Pork Ribs",1,0,-1,15,5,0,0,0
2690,4,3,"Latched Belt",1,6,-1,5,0,0,0,0
2691,4,3,"Outfitter Boots",1,8,-1,5,0,0,0,0
2692,7,0,"Hot Spices",1,0,-1,20,0,0,0,0
2694,4,3,"Settler's Leggings",2,7,-1,17,0,0,0,0
2696,12,0,"Cask of Evershine",1,0,-1,1,0,0,0,1
2697,9,5,"Recipe: Goretusk Liver Pie",1,0,-1,15,0,0,0,0
2698,9,5,"Recipe: Cooked Crab Claw",1,0,-1,15,0,0,0,0
2699,9,5,"Recipe: Redridge Goulash",1,0,-1,20,0,0,0,0
2700,9,5,"Recipe: Succulent Pork Ribs",1,0,-1,20,0,0,0,0
2701,9,5,"Recipe: Seasoned Wolf Kabob",1,0,-1,25,0,0,0,0
2702,12,0,"Lightforge Ingot",1,0,-1,1,0,0,0,0
2712,12,0,"Crate of Lightforge Ingots",1,0,-1,1,0,0,0,1
2713,12,0,"Ol' Sooty's Head",1,0,2047,1,0,0,0,1
2715,2,14,"Monster - Item, Lantern - Round",0,13,2047,1,1,0,0,0
2719,13,0,"Small Brass Key",1,0,-1,1,0,0,0,1
2720,12,0,"Muddy Note",1,0,-1,1,0,0,0,1
2721,4,1,"Holy Shroud",3,1,-1,32,27,0,0,0
2722,12,0,"Wine Ticket",1,0,-1,1,0,0,0,1
2723,0,0,"Bottle of Pinot Noir",1,0,-1,1,1,0,0,0
2724,12,0,"Cloth Request",1,0,-1,1,0,0,0,1
2725,15,0,"Green Hills of Stranglethorn - Page 1",1,0,-1,1,0,0,0,0
2728,15,0,"Green Hills of Stranglethorn - Page 4",1,0,-1,1,0,0,0,0
2730,15,0,"Green Hills of Stranglethorn - Page 6",1,0,-1,1,0,0,0,0
2732,15,0,"Green Hills of Stranglethorn - Page 8",1,0,-1,1,0,0,0,0
2734,15,0,"Green Hills of Stranglethorn - Page 10",1,0,-1,1,0,0,0,0
2735,15,0,"Green Hills of Stranglethorn - Page 11",1,0,-1,1,0,0,0,0
2738,15,0,"Green Hills of Stranglethorn - Page 14",1,0,-1,1,0,0,0,0
2740,15,0,"Green Hills of Stranglethorn - Page 16",1,0,-1,1,0,0,0,0
2742,15,0,"Green Hills of Stranglethorn - Page 18",1,0,-1,1,0,0,0,0
2744,15,0,"Green Hills of Stranglethorn - Page 20",1,0,-1,1,0,0,0,0
2745,15,0,"Green Hills of Stranglethorn - Page 21",1,0,-1,1,0,0,0,0
2748,15,0,"Green Hills of Stranglethorn - Page 24",1,0,-1,1,0,0,0,0
2749,15,0,"Green Hills of Stranglethorn - Page 25",1,0,-1,1,0,0,0,0
2750,15,0,"Green Hills of Stranglethorn - Page 26",1,0,-1,1,0,0,0,0
2751,15,0,"Green Hills of Stranglethorn - Page 27",1,0,-1,1,0,0,0,0
2754,2,8,"Tarnished Bastard Sword",1,17,-1,3,1,0,0,0
2756,12,0,"Green Hills of Stranglethorn - Chapter I",1,0,-1,1,0,0,0,1
2757,12,0,"Green Hills of Stranglethorn - Chapter II",1,0,-1,1,0,0,0,1
2758,12,0,"Green Hills of Stranglethorn - Chapter III",1,0,-1,1,0,0,0,1
2759,12,0,"Green Hills of Stranglethorn - Chapter IV",1,0,-1,1,0,0,0,0
2760,12,0,"Thurman's Sewing Kit",1,0,-1,1,0,0,0,1
2763,2,15,"Fisherman Knife",0,13,-1,14,9,0,0,0
2764,2,15,"Small Dagger",0,13,-1,18,13,0,0,0
2765,2,15,"Hunting Knife",0,13,-1,23,18,0,0,0
2766,2,15,"Deft Stiletto",0,13,-1,29,24,0,0,0
2770,7,0,"Copper Ore",1,0,-1,10,0,0,0,0
2771,7,0,"Tin Ore",1,0,-1,20,0,0,0,0
2772,7,0,"Iron Ore",1,0,-1,30,0,0,0,0
2773,2,2,"Cracked Shortbow",0,15,-1,8,3,0,0,0
2774,2,3,"Rust-covered Blunderbuss",0,26,-1,7,2,0,0,0
2775,7,0,"Silver Ore",2,0,-1,10,0,0,0,0
2776,7,0,"Gold Ore",2,0,-1,25,0,0,0,0
2777,2,2,"Feeble Shortbow",0,15,-1,13,8,0,0,0
2778,2,3,"Cheap Blunderbuss",0,26,-1,13,8,0,0,0
2779,12,0,"Tear of Tilloa",1,0,-1,1,0,0,0,1
2780,2,2,"Light Hunting Bow",0,15,-1,19,14,0,0,0
2781,2,3,"Dirty Blunderbuss",0,26,-1,18,13,0,0,0
2782,2,2,"Mishandled Recurve Bow",0,15,-1,24,19,0,0,0
2783,2,3,"Shoddy Blunderbuss",0,26,-1,22,17,0,0,0
2784,12,0,"Musquash Root",1,0,-1,1,0,0,0,1
2785,2,2,"Stiff Recurve Bow",0,15,-1,28,23,0,0,0
2786,2,3,"Oiled Blunderbuss",0,26,-1,29,24,0,0,0
2787,2,15,"Trogg Dagger",1,13,-1,3,1,0,0,0
2788,12,0,"Black Claw Stout",1,0,2047,1,0,0,0,1
2794,12,0,"An Old History Book",1,0,-1,20,20,0,0,1
2795,12,0,"Book: Stresses of Iron",1,0,-1,1,0,0,0,1
2797,12,0,"Heart of Mokk",1,0,-1,1,0,0,0,1
2798,15,0,"Rethban Ore",1,0,-1,1,0,0,0,0
2799,12,0,"Gorilla Fang",1,0,-1,1,0,0,0,0
2800,4,1,"Black Velvet Robes",3,20,-1,26,21,0,0,0
2801,2,8,"Blade of Hanna",4,17,-1,64,59,0,0,1
2802,4,0,"Blazing Emblem",3,12,-1,43,38,0,0,0
2805,4,1,"Yeti Fur Cloak",2,16,-1,34,0,0,0,0
2806,12,0,"Package for Stormpike",1,0,-1,1,0,0,0,1
2807,2,0,"Guillotine Axe",3,21,-1,23,18,0,0,0
2815,2,0,"Curve-bladed Ripper",3,21,-1,45,40,0,0,0
2816,2,4,"Death Speaker Scepter",3,21,-1,33,28,0,0,0
2817,4,2,"Soft Leather Tunic",2,5,-1,12,0,0,0,0
2818,4,2,"Stretched Leather Trousers",2,7,-1,15,0,0,0,0
2819,2,15,"Cross Dagger",2,13,-1,28,23,0,0,0
2820,4,0,"Nifty Stopwatch",2,12,-1,50,0,0,0,0
2821,2,4,"Mo'grosh Masher",2,21,-1,18,13,0,0,0
2822,2,8,"Mo'grosh Toothpick",2,17,-1,18,13,0,0,0
2823,2,1,"Mo'grosh Can Opener",2,17,-1,19,14,0,0,0
2824,2,2,Hurricane,4,15,-1,53,48,0,0,0
2825,2,2,"Bow of Searing Arrows",4,15,-1,42,37,0,0,0
2828,12,0,"Nissa's Remains",1,0,-1,1,0,0,0,1
2829,12,0,"Gregor's Remains",1,0,-1,1,0,0,0,1
2830,12,0,"Thurman's Remains",1,0,-1,1,0,0,0,1
2831,12,0,"Devlin's Remains",1,0,-1,1,0,0,0,1
2832,12,0,"Verna's Westfall Stew Recipe",1,0,-1,1,0,0,0,1
2833,12,0,"The Lich's Spellbook",1,0,-1,1,0,0,0,1
2834,12,0,"Embalming Ichor",1,0,-1,1,0,0,0,0
2835,7,0,"Rough Stone",1,0,-1,5,0,0,0,0
2836,7,0,"Coarse Stone",1,0,-1,15,0,0,0,0
2837,12,0,"Thurman's Letter",1,0,-1,1,0,0,0,1
2838,7,0,"Heavy Stone",1,0,-1,25,0,0,0,0
2839,12,0,"A Letter to Yvette",1,0,-1,4,4,0,0,1
2840,7,0,"Copper Bar",1,0,-1,10,0,0,0,0
2841,7,0,"Bronze Bar",1,0,-1,20,0,0,0,0
2842,7,0,"Silver Bar",2,0,-1,10,0,0,0,0
2843,12,0,"Dirty Knucklebones",1,0,-1,1,0,0,0,0
2844,2,4,"Copper Mace",1,21,-1,9,4,0,0,0
2845,2,0,"Copper Axe",1,21,-1,9,4,0,0,0
2846,12,0,"Tirisfal Pumpkin",1,0,-1,1,0,0,0,0
2847,2,7,"Copper Shortsword",1,21,-1,9,4,0,0,0
2848,2,4,"Bronze Mace",1,21,-1,22,17,0,0,0
2849,2,0,"Bronze Axe",1,21,-1,23,18,0,0,0
2850,2,7,"Bronze Shortsword",1,21,-1,24,19,0,0,0
2851,4,3,"Copper Chain Belt",1,6,-1,11,6,0,0,0
2852,4,3,"Copper Chain Pants",1,7,-1,9,4,0,0,0
2853,4,3,"Copper Bracers",1,9,-1,7,2,0,0,0
2854,4,3,"Runed Copper Bracers",1,9,-1,19,14,0,0,0
2855,12,0,"Putrid Claw",1,0,-1,1,0,0,0,0
2856,12,0,"Iron Pike",1,0,-1,1,0,0,0,0
2857,4,3,"Runed Copper Belt",1,6,-1,18,13,0,0,0
2858,12,0,"Darkhound Blood",1,0,-1,1,0,0,0,0
2859,12,0,"Vile Fin Scale",1,0,-1,1,0,0,0,0
2862,7,0,"Rough Sharpening Stone",1,0,-1,5,1,0,0,0
2863,7,0,"Coarse Sharpening Stone",1,0,-1,15,5,0,0,0
2864,4,3,"Runed Copper Breastplate",2,5,-1,18,13,0,0,0
2865,4,3,"Rough Bronze Leggings",2,7,-1,21,16,0,0,0
2866,4,3,"Rough Bronze Cuirass",1,5,-1,23,18,0,0,0
2868,4,3,"Patterned Bronze Bracers",2,9,-1,25,20,0,0,0
2869,4,3,"Silvered Bronze Breastplate",2,5,-1,26,21,0,0,0
2870,4,3,"Shining Silver Breastplate",3,5,-1,29,24,0,0,0
2871,7,0,"Heavy Sharpening Stone",1,0,-1,25,15,0,0,0
2872,12,0,"Vicious Night Web Spider Venom",1,0,-1,1,0,0,0,0
2874,12,0,"An Unsent Letter",1,0,-1,16,16,0,0,1
2875,12,0,"Scarlet Insignia Ring",1,0,-1,1,0,0,0,0
2876,12,0,"Duskbat Pelt",1,0,-1,1,0,0,0,0
2877,2,8,"Combatant Claymore",3,17,-1,33,28,0,0,0
2878,2,0,"Bearded Boneaxe",3,21,-1,30,25,0,0,0
2879,4,0,"Antipodean Rod",3,23,-1,22,17,0,0,1
2880,7,0,"Weak Flux",1,0,-1,5,0,0,0,0
2881,9,4,"Plans: Runed Copper Breastplate",2,0,-1,18,0,0,0,0
2882,9,4,"Plans: Silvered Bronze Shoulders",2,0,-1,25,0,0,0,0
2883,9,4,"Plans: Deadly Bronze Poniard",2,0,-1,25,0,0,0,0
2885,12,0,"Scarlet Crusade Documents",1,0,-1,1,0,0,0,1
2886,7,0,"Crag Boar Rib",1,0,-1,5,0,0,0,0
2888,0,0,"Beer Basted Boar Ribs",1,0,-1,8,1,0,0,0
2889,9,5,"Recipe: Beer Basted Boar Ribs",1,0,-1,8,0,0,0,0
2892,0,0,"Deadly Poison",1,0,8,30,30,0,0,0
2893,0,0,"Deadly Poison II",1,0,8,38,38,0,0,0
2894,0,0,"Rhapsody Malt",1,0,-1,1,1,0,0,0
2898,4,3,"Mountaineer Chestpiece",1,5,-1,7,2,0,0,0
2899,4,2,"Wendigo Collar",2,6,-1,15,10,0,0,0
2900,4,6,"Stone Buckler",1,14,-1,10,0,0,0,0
2901,2,14,"Mining Pick",1,21,-1,4,1,0,0,0
2902,4,1,"Cloak of the Faith",2,16,-1,30,0,0,0,0
2903,2,2,"Daryl's Hunting Bow",2,15,-1,15,0,0,0,0
2904,2,3,"Daryl's Hunting Rifle",2,26,-1,16,0,0,0,0
2905,4,1,"Goat Fur Cloak",1,16,-1,10,0,0,0,0
2906,4,3,"Darkshire Mail Leggings",2,7,-1,26,0,0,0,0
2907,2,1,"Dwarven Tree Chopper",2,17,-1,20,0,0,0,0
2908,2,15,Thornblade,2,13,-1,20,0,0,0,0
2909,12,0,"Red Wool Bandana",1,0,-1,1,0,0,0,0
2910,4,3,"Gold Militia Boots",2,8,-1,25,0,0,0,0
2911,4,1,"Keller's Girdle",3,6,-1,23,18,0,0,0
2912,2,15,"Claw of the Shadowmancer",3,13,-1,32,27,0,0,1
2913,4,1,"Silk Mantle of Gamn",2,3,-1,28,0,0,0,0
2915,2,5,"Taran Icebreaker",4,17,-1,52,47,0,0,0
2916,4,6,"Gold Lion Shield",2,14,-1,34,0,0,0,0
2917,4,0,"Tranquil Ring",2,11,-1,33,0,0,0,0
2924,7,0,"Crocolisk Meat",1,0,-1,14,0,0,0,0
2925,12,0,"Crocolisk Skin",1,0,2047,1,0,0,0,0
2926,12,0,"Head of Bazil Thredd",1,0,-1,1,0,0,0,1
2928,7,0,"Dust of Decay",1,0,8,20,0,0,0,0
2930,7,0,"Essence of Pain",1,0,8,22,0,0,0,0
2933,4,0,"Seal of Wrynn",3,11,-1,31,0,0,0,0
2934,7,0,"Ruined Leather Scraps",1,0,-1,5,0,0,0,0
2939,12,0,"Crocolisk Tear",1,0,2047,1,0,0,0,1
2940,15,0,"Bloody Bear Paw",0,0,-1,1,0,0,0,0
2941,2,15,"Prison Shank",3,13,-1,26,21,0,0,0
2942,2,13,"Iron Knuckles",3,13,-1,26,21,0,0,0
2943,4,0,"Eye of Paleth",2,23,-1,31,0,0,0,0
2944,4,0,"Cursed Eye of Paleth",2,23,-1,31,26,0,0,1
2946,2,16,"Balanced Throwing Dagger",1,25,-1,8,3,0,0,0
2947,2,16,"Small Throwing Knife",1,25,-1,3,1,0,0,0
2949,4,2,"Mariner Boots",2,8,-1,25,0,0,0,0
2950,2,10,"Icicle Rod",2,17,-1,25,0,0,0,0
2951,4,0,"Ring of the Underwood",3,11,-1,36,31,0,0,1
2953,4,1,"Watch Master's Cloak",2,16,-1,33,0,0,0,0
2954,4,1,"Night Watch Pantaloons",2,7,-1,33,0,0,0,0
2955,4,1,"First Mate Hat",2,1,-1,40,35,0,0,0
2956,12,0,"Report on the Defias Brotherhood",1,0,-1,1,0,0,0,1
2957,4,1,"Journeyman's Vest",2,5,-1,11,6,0,0,0
2958,4,1,"Journeyman's Pants",2,7,-1,10,5,0,0,0
2959,4,1,"Journeyman's Boots",1,8,-1,9,4,0,0,0
2960,4,1,"Journeyman's Gloves",1,10,-1,9,4,0,0,0
2961,4,2,"Burnt Leather Vest",2,5,-1,11,6,0,0,0
2962,4,2,"Burnt Leather Breeches",2,7,-1,10,5,0,0,0
2963,4,2,"Burnt Leather Boots",1,8,-1,9,4,0,0,0
2964,4,2,"Burnt Leather Gloves",1,10,-1,10,5,0,0,0
2965,4,3,"Warrior's Tunic",2,5,-1,11,6,0,0,0
2966,4,3,"Warrior's Pants",2,7,-1,10,5,0,0,0
2967,4,3,"Warrior's Boots",1,8,-1,10,5,0,0,0
2968,4,3,"Warrior's Gloves",1,10,-1,9,4,0,0,0
2969,4,1,"Spellbinder Vest",2,5,-1,17,12,0,0,0
2970,4,1,"Spellbinder Pants",2,7,-1,16,11,0,0,0
2971,4,1,"Spellbinder Boots",1,8,-1,14,9,0,0,0
2972,4,1,"Spellbinder Gloves",1,10,-1,14,9,0,0,0
2973,4,2,"Hunting Tunic",2,5,-1,17,12,0,0,0
2974,4,2,"Hunting Pants",2,7,-1,16,11,0,0,0
2975,4,2,"Hunting Boots",1,8,-1,14,9,0,0,0
2976,4,2,"Hunting Gloves",2,10,-1,15,10,0,0,0
2977,4,3,"Veteran Armor",2,5,-1,16,11,0,0,0
2978,4,3,"Veteran Leggings",2,7,-1,15,10,0,0,0
2979,4,3,"Veteran Boots",1,8,-1,14,9,0,0,0
2980,4,3,"Veteran Gloves",2,10,-1,15,10,0,0,0
2981,4,1,"Seer's Robe",2,20,-1,21,16,0,0,0
2982,4,1,"Seer's Pants",2,7,-1,20,15,0,0,0
2983,4,1,"Seer's Boots",2,8,-1,17,12,0,0,0
2984,4,1,"Seer's Gloves",2,10,-1,18,13,0,0,0
2985,4,2,"Inscribed Leather Breastplate",2,5,-1,21,16,0,0,0
2986,4,2,"Inscribed Leather Pants",2,7,-1,20,15,0,0,0
2987,4,2,"Inscribed Leather Boots",2,8,-1,18,13,0,0,0
2988,4,2,"Inscribed Leather Gloves",2,10,-1,19,14,0,0,0
2989,4,3,"Burnished Tunic",2,5,-1,21,16,0,0,0
2990,4,3,"Burnished Leggings",2,7,-1,21,16,0,0,0
2991,4,3,"Burnished Boots",2,8,-1,21,16,0,0,0
2992,4,3,"Burnished Gloves",2,10,-1,20,15,0,0,0
2996,7,0,"Bolt of Linen Cloth",1,0,-1,10,0,0,0,0
2997,7,0,"Bolt of Woolen Cloth",1,0,-1,25,0,0,0,0
2998,12,0,"A Simple Compass",1,0,-1,1,0,0,0,0
2999,12,0,"Steelgrill's Tools",1,0,-1,1,0,0,0,1
3000,4,2,"Brood Mother Carapace",2,5,-1,10,5,0,0,0
3008,4,1,"Wendigo Fur Cloak",1,16,-1,9,4,0,0,0
3010,15,0,"Fine Sand",0,0,-1,1,0,0,0,0
3011,4,2,"Feathered Headdress",2,1,-1,36,31,0,0,0
3012,0,4,"Scroll of Agility",1,0,-1,20,10,0,0,0
3013,0,4,"Scroll of Protection",1,0,-1,10,1,0,0,0
3014,12,0,"Battleworn Axe",1,0,-1,1,0,0,0,0
3016,12,0,"Gunther's Spellbook",1,0,-1,1,0,0,0,1
3017,12,0,"Sevren's Orders",1,0,-1,1,0,0,0,1
3018,4,1,"Hide of Lupos",2,16,-1,23,18,0,0,0
3019,4,1,"Noble's Robe",2,20,-1,18,13,0,0,0
3020,4,2,"Enduring Cap",3,1,-1,33,28,0,0,0
3021,2,2,"Ranger Bow",3,15,-1,25,20,0,0,0
3022,4,2,"Bluegill Breeches",2,7,-1,23,18,0,0,0
3023,2,3,"Large Bore Blunderbuss",1,26,-1,21,16,0,0,0
3024,2,3,"BKP 2700 ""Enforcer""",1,26,-1,26,21,0,0,0
3025,2,3,"BKP 42 ""Ultra""",1,26,-1,36,31,0,0,0
3026,2,2,"Reinforced Bow",1,15,-1,21,16,0,0,0
3027,2,2,"Heavy Recurve Bow",1,15,-1,25,20,0,0,0
3030,6,2,"Razor Arrow",1,24,-1,30,25,0,0,0
3033,6,3,"Solid Shot",1,24,-1,30,25,0,0,0
3035,12,0,"Laced Pumpkin",1,0,-1,1,0,0,0,1
3036,2,2,"Heavy Shortbow",2,15,-1,15,10,0,0,0
3037,2,2,"Whipwood Recurve Bow",2,15,-1,34,29,0,0,0
3039,2,2,"Short Ash Bow",2,15,-1,23,18,0,0,0
3040,2,3,"Hunter's Muzzle Loader",2,26,-1,19,14,0,0,0
3041,2,3,"""Mage-Eye"" Blunderbuss",2,26,-1,31,26,0,0,0
3042,2,3,"BKP ""Sparrow"" Smallbore",2,26,-1,33,28,0,0,0
3045,4,3,"Lambent Scale Boots",2,8,-1,27,22,0,0,0
3047,4,3,"Lambent Scale Gloves",2,10,-1,27,22,0,0,0
3048,4,3,"Lambent Scale Legguards",2,7,-1,26,21,0,0,0
3049,4,3,"Lambent Scale Breastplate",2,5,-1,27,22,0,0,0
3053,4,3,"Humbert's Chestpiece",2,5,-1,28,23,0,0,0
3055,4,2,"Forest Leather Chestpiece",2,5,-1,26,21,0,0,0
3056,4,2,"Forest Leather Pants",2,7,-1,26,21,0,0,0
3057,4,2,"Forest Leather Boots",2,8,-1,24,19,0,0,0
3058,4,2,"Forest Leather Gloves",2,10,-1,25,20,0,0,0
3065,4,1,"Bright Boots",2,8,-1,23,18,0,0,0
3066,4,1,"Bright Gloves",2,10,-1,24,19,0,0,0
3067,4,1,"Bright Pants",2,7,-1,26,21,0,0,0
3069,4,1,"Bright Robe",2,20,-1,27,22,0,0,0
3070,4,1,"Ensign Cloak",1,16,-1,5,0,0,0,0
3071,2,0,"Striking Hatchet",1,21,-1,12,0,0,0,0
3072,4,1,"Smoldering Robe",2,20,-1,26,21,0,0,0
3073,4,1,"Smoldering Pants",2,7,-1,26,21,0,0,0
3074,4,1,"Smoldering Gloves",2,10,-1,24,19,0,0,0
3075,4,1,"Eye of Flame",4,1,-1,55,49,0,0,0
3076,4,1,"Smoldering Boots",2,8,-1,23,18,0,0,0
3078,2,2,"Naga Heartpiercer",2,15,-1,26,21,0,0,0
3079,2,3,"Skorn's Rifle",2,26,-1,12,0,0,0,0
3080,12,0,"Candle of Beckoning",1,0,-1,1,0,0,0,1
3081,12,0,"Nether Gem",1,0,-1,1,0,0,0,1
3082,12,0,"Dargol's Skull",1,0,-1,1,0,0,0,1
3083,12,0,"Restabilization Cog",1,0,-1,1,0,0,0,0
3084,12,0,"Gyromechanic Gear",1,0,-1,1,0,0,0,0
3085,12,0,"Barrel of Shimmer Stout",1,0,-1,1,0,0,0,1
3086,12,0,"Cask of Shimmer Stout",1,0,-1,1,0,0,0,1
3087,0,0,"Mug of Shimmer Stout",1,0,2047,15,0,0,0,0
3103,2,5,"Coldridge Hammer",2,17,-1,12,0,0,0,0
3107,2,16,"Keen Throwing Knife",1,25,-1,16,11,0,0,0
3108,2,16,"Heavy Throwing Dagger",1,25,-1,27,22,0,0,0
3110,12,0,"Tunnel Rat Ear",1,0,-1,1,0,0,0,0
3111,2,16,"Crude Throwing Axe",1,25,-1,3,1,0,0,0
3117,12,0,"Hildelve's Journal",1,0,2047,1,0,0,0,1
3131,2,16,"Weighted Throwing Axe",1,25,-1,8,3,0,0,0
3135,2,16,"Sharp Throwing Axe",1,25,-1,16,11,0,0,0
3137,2,16,"Deadly Throwing Axe",1,25,-1,27,22,0,0,0
3151,4,3,"Siege Brigade Vest",1,5,-1,10,0,0,0,0
3152,4,2,"Driving Gloves",1,10,-1,9,0,0,0,0
3153,4,1,"Oil-stained Cloak",1,16,-1,9,0,0,0,0
3154,2,0,"Thelsamar Axe",2,21,-1,18,0,0,0,0
3155,12,0,"Remedy of Arugal",1,0,-1,1,0,0,0,1
3156,12,0,"Glutton Shackle",1,0,-1,1,0,0,0,0
3157,12,0,"Darksoul Shackle",1,0,-1,1,0,0,0,0
3158,4,2,"Burnt Hide Bracers",1,9,-1,12,0,0,0,0
3160,4,6,"Ironplate Buckler",2,14,-1,15,0,0,0,0
3161,4,1,"Robe of the Keeper",2,20,-1,15,0,0,0,0
3162,12,0,"Notched Rib",1,0,-1,1,0,0,0,0
3163,12,0,"Blackened Skull",1,0,-1,1,0,0,0,0
3164,7,0,"Discolored Worg Heart",1,0,-1,1,0,0,0,0
3165,12,0,"Quinn's Potion",1,0,-1,1,0,0,0,1
3166,4,3,"Ironheart Chain",2,5,-1,15,0,0,0,0
3167,15,0,"Thick Spider Hair",0,0,-1,1,0,0,0,0
3169,15,0,"Chipped Bear Tooth",0,0,-1,1,0,0,0,0
3170,15,0,"Large Bear Tooth",0,0,-1,1,0,0,0,0
3171,15,0,"Broken Boar Tusk",0,0,-1,1,0,0,0,0
3172,7,0,"Boar Intestines",1,0,-1,10,0,0,0,0
3173,7,0,"Bear Meat",1,0,-1,11,0,0,0,0
3174,7,0,"Spider Ichor",1,0,-1,10,0,0,0,0
3175,15,0,"Ruined Dragonhide",0,0,-1,1,0,0,0,0
3176,15,0,"Small Claw",0,0,-1,1,0,0,0,0
3177,15,0,"Tiny Fang",0,0,-1,1,0,0,0,0
3179,15,0,"Cracked Dragon Molting",0,0,-1,1,0,0,0,0
3180,15,0,"Flecked Raptor Scale",0,0,-1,1,0,0,0,0
3181,15,0,"Partially Digested Meat",0,0,-1,15,0,0,0,0
3182,7,0,"Spider's Silk",1,0,-1,20,0,0,0,0
3183,12,0,"Mangy Claw",1,0,2047,1,0,0,0,1
3184,2,15,"Hook Dagger",2,13,-1,20,15,0,0,0
3185,2,10,"Acrobatic Staff",2,17,-1,34,29,0,0,0
3186,2,7,"Viking Sword",2,21,-1,30,25,0,0,0
3187,2,15,"Sacrificial Kris",2,13,-1,44,39,0,0,0
